VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,Age,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundMST_File,SoundCorrect,Correct2,SoundType,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,GS_File,GS_Type,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,2,1,2.0165,0,4,4,4,1,Practice/Gargle_B.wav,2,2,SIMILAR,Practice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/CarStart_E.wav,2,3,NEW,C,space,4.06595,2,1,2.52413,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Bird_C.wav,2,3,NEW,C,,,2,1,2.051,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Bubbles_A.wav,2,3,NEW,C,,,2,1,1.16341,0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Horse.wav,2,3,NEW,C,,,2,1,0.59186,0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,2,3,NEW,C,,,2,1,0.616375,0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Sleighbells_B.wav,2,3,NEW,C,,,2,1,1.11769,0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Growl_G.wav,2,3,NEW,C,,,2,1,1.117485,0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,2,3,NEW,C,,,2,1,0.800945,0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Slurp.wav,2,3,NEW,C,,,2,1,1.02847,0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/CarStart_D.wav,2,2,SIMILAR,C,,,2,1,1.19435,0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Printer.wav,2,3,NEW,C,,,2,1,0.521245,0,10,10,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,2,3,NEW,C,,,2,1,0.59084,0,11,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,2,3,NEW,C,,,2,1,0.57355,0,12,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Howl.wav,2,3,NEW,C,,,2,1,0.64407,0,13,13,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Goat_B.wav,2,3,NEW,C,,,2,1,0.8839,0,14,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Horse.wav,1,1,OLD,C,,,2,0,0.52388,0,15,15,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Laugh_A.wav,2,3,NEW,C,,,2,1,0.687855,0,16,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Bubbles_B.wav,2,2,SIMILAR,C,,,2,1,0.7411,0,17,17,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Footsteps_C.wav,2,3,NEW,C,,,2,1,0.51067,0,18,18,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Duck_A.wav,2,3,NEW,C,,,2,1,0.795765,0,19,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Cow.wav,2,3,NEW,C,,,2,1,1.02232,0,20,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Airhorn.wav,2,3,NEW,C,,,2,1,0.611605,0,21,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Printer.wav,1,1,OLD,C,,,2,0,0.577905,0,22,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Sleighbells_B.wav,1,1,OLD,C,,,2,0,0.73387,0,23,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Camera.wav,2,3,NEW,C,,,2,1,1.58859,0,24,24,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Growl_H.wav,2,2,SIMILAR,C,,,1,0,0.496315,0,25,25,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Whistle_B.wav,2,3,NEW,C,,,2,1,0.734855,0,26,26,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Piano_D.wav,2,3,NEW,C,,,2,1,0.743895,0,27,27,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Coin_D.wav,2,3,NEW,C,,,2,1,0.591455,0,28,28,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Bird_A.wav,2,2,SIMILAR,C,,,2,1,1.3363,0,29,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/PaperRip.wav,2,3,NEW,C,,,2,1,0.9425,0,30,30,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Slurp.wav,1,1,OLD,C,,,2,0,0.88494,0,31,31,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Howl.wav,1,1,OLD,C,,,1,1,0.50602,0,32,32,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/IceDrop.wav,1,1,OLD,C,,,1,1,0.738895,0,33,33,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Pour_B.wav,2,3,NEW,C,,,2,1,0.653035,0,34,34,34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Fireworks.wav,1,1,OLD,C,,,1,1,1.882335,0,35,35,35,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Footsteps_F.wav,2,2,SIMILAR,C,,,1,0,0.51874,0,36,36,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Chicken_A.wav,1,1,OLD,C,,,1,1,0.524355,0,37,37,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Bullfrog.wav,2,3,NEW,C,,,2,1,0.423705,0,38,38,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Bowlingpins.wav,1,1,OLD,C,,,1,1,0.80814,0,39,39,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,5f33f5c671dbfc2622aecda4,63,2021-03-24_15h17.05.185,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,SoundMST/Helicopter_A.wav,2,3,NEW,C,,,2,1,0.685185,0,40,40,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
